Freq.	V(v0)
1.59264866776236e+02	(4.17928542457513e+00dB,-6.60498789294529e+01°)
1.59632010211600e+02	(4.16351006341500e+00dB,-6.61127036932831e+01°)
1.59999999999991e+02	(4.14771876503197e+00dB,-6.61754769513127e+01°)
1.60368838092455e+02	(4.13191156845275e+00dB,-6.62381986474526e+01°)
1.60738526444535e+02	(4.11608851269936e+00dB,-6.63008687268561e+01°)
1.61109067016280e+02	(4.10024963678818e+00dB,-6.63634871359158e+01°)
1.61480461772261e+02	(4.08439497972910e+00dB,-6.64260538222621e+01°)
1.61852712681575e+02	(4.06852458052451e+00dB,-6.64885687347605e+01°)
1.62225821717860e+02	(4.05263847816850e+00dB,-6.65510318235093e+01°)
1.62599790859303e+02	(4.03673671164590e+00dB,-6.66134430398372e+01°)
1.62974622088650e+02	(4.02081931993142e+00dB,-6.66758023363009e+01°)
1.63350317393220e+02	(4.00488634198869e+00dB,-6.67381096666829e+01°)
1.63726878764912e+02	(3.98893781676950e+00dB,-6.68003649859885e+01°)
1.64104308200216e+02	(3.97297378321278e+00dB,-6.68625682504437e+01°)
1.64482607700227e+02	(3.95699428024383e+00dB,-6.69247194174930e+01°)
1.64861779270650e+02	(3.94099934677338e+00dB,-6.69868184457958e+01°)
1.65241824921815e+02	(3.92498902169676e+00dB,-6.70488652952251e+01°)
1.65622746668686e+02	(3.90896334389303e+00dB,-6.71108599268639e+01°)
1.66004546530873e+02	(3.89292235222410e+00dB,-6.71728023030032e+01°)
1.66387226532640e+02	(3.87686608553393e+00dB,-6.72346923871390e+01°)
1.66770788702920e+02	(3.86079458264759e+00dB,-6.72965301439697e+01°)
1.67155235075319e+02	(3.84470788237050e+00dB,-6.73583155393936e+01°)
1.67540567688135e+02	(3.82860602348757e+00dB,-6.74200485405058e+01°)
1.67926788584362e+02	(3.81248904476233e+00dB,-6.74817291155960e+01°)
1.68313899811706e+02	(3.79635698493616e+00dB,-6.75433572341449e+01°)
1.68701903422592e+02	(3.78020988272737e+00dB,-6.76049328668224e+01°)
1.69090801474176e+02	(3.76404777683049e+00dB,-6.76664559854839e+01°)
1.69480596028357e+02	(3.74787070591536e+00dB,-6.77279265631679e+01°)
1.69871289151787e+02	(3.73167870862640e+00dB,-6.77893445740933e+01°)
1.70262882915881e+02	(3.71547182358173e+00dB,-6.78507099936560e+01°)
1.70655379396832e+02	(3.69925008937240e+00dB,-6.79120227984264e+01°)
1.71048780675616e+02	(3.68301354456160e+00dB,-6.79732829661461e+01°)
1.71443088838008e+02	(3.66676222768387e+00dB,-6.80344904757255e+01°)
1.71838305974590e+02	(3.65049617724428e+00dB,-6.80956453072403e+01°)
1.72234434180764e+02	(3.63421543171767e+00dB,-6.81567474419286e+01°)
1.72631475556763e+02	(3.61792002954785e+00dB,-6.82177968621882e+01°)
1.73029432207660e+02	(3.60161000914689e+00dB,-6.82787935515732e+01°)
1.73428306243383e+02	(3.58528540889427e+00dB,-6.83397374947910e+01°)
1.73828099778721e+02	(3.56894626713616e+00dB,-6.84006286776995e+01°)
1.74228814933340e+02	(3.55259262218463e+00dB,-6.84614670873036e+01°)
1.74630453831791e+02	(3.53622451231695e+00dB,-6.85222527117524e+01°)
1.75033018603525e+02	(3.51984197577477e+00dB,-6.85829855403359e+01°)
1.75436511382900e+02	(3.50344505076344e+00dB,-6.86436655634818e+01°)
1.75840934309194e+02	(3.48703377545123e+00dB,-6.87042927727525e+01°)
1.76246289526617e+02	(3.47060818796858e+00dB,-6.87648671608419e+01°)
1.76652579184322e+02	(3.45416832640743e+00dB,-6.88253887215720e+01°)
1.77059805436417e+02	(3.43771422882043e+00dB,-6.88858574498898e+01°)
1.77467970441974e+02	(3.42124593322025e+00dB,-6.89462733418640e+01°)
1.77877076365045e+02	(3.40476347757887e+00dB,-6.90066363946818e+01°)
1.78287125374667e+02	(3.38826689982683e+00dB,-6.90669466066457e+01°)
1.78698119644880e+02	(3.37175623785259e+00dB,-6.91272039771699e+01°)
1.79110061354734e+02	(3.35523152950174e+00dB,-6.91874085067775e+01°)
1.79522952688304e+02	(3.33869281257639e+00dB,-6.92475601970965e+01°)
1.79936795834698e+02	(3.32214012483440e+00dB,-6.93076590508571e+01°)
1.80351592988071e+02	(3.30557350398876e+00dB,-6.93677050718880e+01°)
1.80767346347637e+02	(3.28899298770687e+00dB,-6.94276982651131e+01°)
1.81184058117679e+02	(3.27239861360986e+00dB,-6.94876386365480e+01°)
1.81601730507560e+02	(3.25579041927191e+00dB,-6.95475261932970e+01°)
1.82020365731739e+02	(3.23916844221963e+00dB,-6.96073609435491e+01°)
1.82439966009777e+02	(3.22253271993133e+00dB,-6.96671428965751e+01°)
1.82860533566353e+02	(3.20588328983642e+00dB,-6.97268720627237e+01°)
1.83282070631275e+02	(3.18922018931470e+00dB,-6.97865484534185e+01°)
1.83704579439491e+02	(3.17254345569575e+00dB,-6.98461720811542e+01°)
1.84128062231099e+02	(3.15585312625828e+00dB,-6.99057429594932e+01°)
1.84552521251364e+02	(3.13914923822947e+00dB,-6.99652611030623e+01°)
1.84977958750725e+02	(3.12243182878437e+00dB,-7.00247265275489e+01°)
1.85404376984810e+02	(3.10570093504520e+00dB,-7.00841392496976e+01°)
1.85831778214444e+02	(3.08895659408083e+00dB,-7.01434992873068e+01°)
1.86260164705668e+02	(3.07219884290608e+00dB,-7.02028066592249e+01°)
1.86689538729743e+02	(3.05542771848109e+00dB,-7.02620613853471e+01°)
1.87119902563169e+02	(3.03864325771078e+00dB,-7.03212634866114e+01°)
1.87551258487690e+02	(3.02184549744419e+00dB,-7.03804129849954e+01°)
1.87983608790314e+02	(3.00503447447390e+00dB,-7.04395099035127e+01°)
1.88416955763318e+02	(2.98821022553541e+00dB,-7.04985542662090e+01°)
1.88851301704266e+02	(2.97137278730657e+00dB,-7.05575460981588e+01°)
1.89286648916015e+02	(2.95452219640699e+00dB,-7.06164854254616e+01°)
1.89722999706735e+02	(2.93765848939746e+00dB,-7.06753722752384e+01°)
1.90160356389912e+02	(2.92078170277933e+00dB,-7.07342066756281e+01°)
1.90598721284369e+02	(2.90389187299398e+00dB,-7.07929886557837e+01°)
1.91038096714273e+02	(2.88698903642225e+00dB,-7.08517182458688e+01°)
1.91478485009148e+02	(2.87007322938385e+00dB,-7.09103954770538e+01°)
1.91919888503890e+02	(2.85314448813680e+00dB,-7.09690203815125e+01°)
1.92362309538775e+02	(2.83620284887692e+00dB,-7.10275929924181e+01°)
1.92805750459476e+02	(2.81924834773722e+00dB,-7.10861133439397e+01°)
1.93250213617074e+02	(2.80228102078739e+00dB,-7.11445814712386e+01°)
1.93695701368066e+02	(2.78530090403322e+00dB,-7.12029974104648e+01°)
1.94142216074385e+02	(2.76830803341613e+00dB,-7.12613611987528e+01°)
1.94589760103408e+02	(2.75130244481257e+00dB,-7.13196728742183e+01°)
1.95038335827967e+02	(2.73428417403352e+00dB,-7.13779324759545e+01°)
1.95487945626368e+02	(2.71725325682398e+00dB,-7.14361400440281e+01°)
1.95938591882396e+02	(2.70020972886242e+00dB,-7.14942956194758e+01°)
1.96390276985334e+02	(2.68315362576028e+00dB,-7.15523992443007e+01°)
1.96843003329970e+02	(2.66608498306148e+00dB,-7.16104509614680e+01°)
1.97296773316614e+02	(2.64900383624186e+00dB,-7.16684508149018e+01°)
1.97751589351110e+02	(2.63191022070875e+00dB,-7.17263988494814e+01°)
1.98207453844847e+02	(2.61480417180041e+00dB,-7.17842951110371e+01°)
1.98664369214774e+02	(2.59768572478557e+00dB,-7.18421396463467e+01°)
1.99122337883410e+02	(2.58055491486297e+00dB,-7.18999325031318e+01°)
1.99581362278859e+02	(2.56341177716077e+00dB,-7.19576737300539e+01°)
2.00041444834823e+02	(2.54625634673623e+00dB,-7.20153633767108e+01°)
2.00502587990615e+02	(2.52908865857509e+00dB,-7.20730014936325e+01°)
2.00964794191168e+02	(2.51190874759117e+00dB,-7.21305881322779e+01°)
2.01428065887055e+02	(2.49471664862592e+00dB,-7.21881233450306e+01°)
2.01892405534495e+02	(2.47751239644788e+00dB,-7.22456071851954e+01°)
2.02357815595372e+02	(2.46029602575235e+00dB,-7.23030397069943e+01°)
2.02824298537243e+02	(2.44306757116078e+00dB,-7.23604209655630e+01°)
2.03291856833355e+02	(2.42582706722046e+00dB,-7.24177510169466e+01°)
2.03760492962654e+02	(2.40857454840400e+00dB,-7.24750299180965e+01°)
2.04230209409803e+02	(2.39131004910890e+00dB,-7.25322577268662e+01°)
2.04701008665192e+02	(2.37403360365713e+00dB,-7.25894345020072e+01°)
2.05172893224951e+02	(2.35674524629470e+00dB,-7.26465603031660e+01°)
2.05645865590966e+02	(2.33944501119120e+00dB,-7.27036351908796e+01°)
2.06119928270889e+02	(2.32213293243944e+00dB,-7.27606592265720e+01°)
2.06595083778153e+02	(2.30480904405494e+00dB,-7.28176324725505e+01°)
2.07071334631985e+02	(2.28747337997563e+00dB,-7.28745549920016e+01°)
2.07548683357421e+02	(2.27012597406130e+00dB,-7.29314268489874e+01°)
2.08027132485314e+02	(2.25276686009334e+00dB,-7.29882481084417e+01°)
2.08506684552356e+02	(2.23539607177423e+00dB,-7.30450188361665e+01°)
2.08987342101082e+02	(2.21801364272717e+00dB,-7.31017390988276e+01°)
2.09469107679893e+02	(2.20061960649576e+00dB,-7.31584089639514e+01°)
2.09951983843060e+02	(2.18321399654344e+00dB,-7.32150284999208e+01°)
2.10435973150746e+02	(2.16579684625331e+00dB,-7.32715977759715e+01°)
2.10921078169013e+02	(2.14836818892758e+00dB,-7.33281168621878e+01°)
2.11407301469839e+02	(2.13092805778729e+00dB,-7.33845858294997e+01°)
2.11894645631134e+02	(2.11347648597189e+00dB,-7.34410047496781e+01°)
2.12383113236746e+02	(2.09601350653890e+00dB,-7.34973736953317e+01°)
2.12872706876482e+02	(2.07853915246352e+00dB,-7.35536927399028e+01°)
2.13363429146119e+02	(2.06105345663827e+00dB,-7.36099619576638e+01°)
2.13855282647418e+02	(2.04355645187266e+00dB,-7.36661814237130e+01°)
2.14348269988137e+02	(2.02604817089277e+00dB,-7.37223512139714e+01°)
2.14842393782045e+02	(2.00852864634100e+00dB,-7.37784714051784e+01°)
2.15337656648939e+02	(1.99099791077562e+00dB,-7.38345420748881e+01°)
2.15834061214652e+02	(1.97345599667051e+00dB,-7.38905633014660e+01°)
2.16331610111071e+02	(1.95590293641477e+00dB,-7.39465351640843e+01°)
2.16830305976153e+02	(1.93833876231237e+00dB,-7.40024577427190e+01°)
2.17330151453932e+02	(1.92076350658192e+00dB,-7.40583311181455e+01°)
2.17831149194539e+02	(1.90317720135619e+00dB,-7.41141553719355e+01°)
2.18333301854215e+02	(1.88557987868194e+00dB,-7.41699305864524e+01°)
2.18836612095323e+02	(1.86797157051946e+00dB,-7.42256568448481e+01°)
2.19341082586363e+02	(1.85035230874238e+00dB,-7.42813342310592e+01°)
2.19846716001989e+02	(1.83272212513727e+00dB,-7.43369628298029e+01°)
2.20353515023018e+02	(1.81508105140335e+00dB,-7.43925427265737e+01°)
2.20861482336448e+02	(1.79742911915222e+00dB,-7.44480740076391e+01°)
2.21370620635471e+02	(1.77976635990752e+00dB,-7.45035567600364e+01°)
2.21880932619489e+02	(1.76209280510462e+00dB,-7.45589910715688e+01°)
2.22392420994123e+02	(1.74440848609041e+00dB,-7.46143770308013e+01°)
2.22905088471235e+02	(1.72671343412288e+00dB,-7.46697147270573e+01°)
2.23418937768936e+02	(1.70900768037094e+00dB,-7.47250042504150e+01°)
2.23933971611605e+02	(1.69129125591410e+00dB,-7.47802456917031e+01°)
2.24450192729900e+02	(1.67356419174216e+00dB,-7.48354391424978e+01°)
2.24967603860772e+02	(1.65582651875498e+00dB,-7.48905846951184e+01°)
2.25486207747486e+02	(1.63807826776219e+00dB,-7.49456824426243e+01°)
2.26006007139627e+02	(1.62031946948290e+00dB,-7.50007324788106e+01°)
2.26527004793119e+02	(1.60255015454546e+00dB,-7.50557348982046e+01°)
2.27049203470241e+02	(1.58477035348717e+00dB,-7.51106897960626e+01°)
2.27572605939637e+02	(1.56698009675408e+00dB,-7.51655972683654e+01°)
2.28097214976336e+02	(1.54917941470064e+00dB,-7.52204574118152e+01°)
2.28623033361762e+02	(1.53136833758951e+00dB,-7.52752703238317e+01°)
2.29150063883753e+02	(1.51354689559133e+00dB,-7.53300361025484e+01°)
2.29678309336571e+02	(1.49571511878440e+00dB,-7.53847548468092e+01°)
2.30207772520921e+02	(1.47787303715449e+00dB,-7.54394266561642e+01°)
2.30738456243965e+02	(1.46002068059459e+00dB,-7.54940516308665e+01°)
2.31270363319334e+02	(1.44215807890468e+00dB,-7.55486298718685e+01°)
2.31803496567148e+02	(1.42428526179147e+00dB,-7.56031614808180e+01°)
2.32337858814024e+02	(1.40640225886818e+00dB,-7.56576465600548e+01°)
2.32873452893100e+02	(1.38850909965437e+00dB,-7.57120852126070e+01°)
2.33410281644041e+02	(1.37060581357558e+00dB,-7.57664775421874e+01°)
2.33948347913060e+02	(1.35269242996328e+00dB,-7.58208236531896e+01°)
2.34487654552931e+02	(1.33476897805451e+00dB,-7.58751236506850e+01°)
2.35028204423004e+02	(1.31683548699174e+00dB,-7.59293776404185e+01°)
2.35570000389220e+02	(1.29889198582265e+00dB,-7.59835857288054e+01°)
2.36113045324128e+02	(1.28093850349989e+00dB,-7.60377480229276e+01°)
2.36657342106899e+02	(1.26297506888091e+00dB,-7.60918646305300e+01°)
2.37202893623338e+02	(1.24500171072774e+00dB,-7.61459356600171e+01°)
2.37749702765906e+02	(1.22701845770679e+00dB,-7.61999612204491e+01°)
2.38297772433732e+02	(1.20902533838866e+00dB,-7.62539414215386e+01°)
2.38847105532625e+02	(1.19102238124794e+00dB,-7.63078763736473e+01°)
2.39397704975094e+02	(1.17300961466303e+00dB,-7.63617661877816e+01°)
2.39949573680365e+02	(1.15498706691592e+00dB,-7.64156109755899e+01°)
2.40502714574389e+02	(1.13695476619206e+00dB,-7.64694108493589e+01°)
2.41057130589864e+02	(1.11891274058012e+00dB,-7.65231659220097e+01°)
2.41612824666249e+02	(1.10086101807184e+00dB,-7.65768763070946e+01°)
2.42169799749778e+02	(1.08279962656189e+00dB,-7.66305421187935e+01°)
2.42728058793479e+02	(1.06472859384759e+00dB,-7.66841634719106e+01°)
2.43287604757184e+02	(1.04664794762884e+00dB,-7.67377404818704e+01°)
2.43848440607551e+02	(1.02855771550794e+00dB,-7.67912732647150e+01°)
2.44410569318076e+02	(1.01045792498934e+00dB,-7.68447619370997e+01°)
2.44973993869109e+02	(9.92348603479583e-01dB,-7.68982066162904e+01°)
2.45538717247872e+02	(9.74229778287099e-01dB,-7.69516074201595e+01°)
2.46104742448470e+02	(9.56101476622030e-01dB,-7.70049644671829e+01°)
2.46672072471914e+02	(9.37963725596093e-01dB,-7.70582778764362e+01°)
2.47240710326131e+02	(9.19816552222450e-01dB,-7.71115477675915e+01°)
2.47810659025981e+02	(9.01659983415495e-01dB,-7.71647742609140e+01°)
2.48381921593277e+02	(8.83494045990784e-01dB,-7.72179574772584e+01°)
2.48954501056796e+02	(8.65318766664834e-01dB,-7.72710975380656e+01°)
2.49528400452297e+02	(8.47134172054999e-01dB,-7.73241945653593e+01°)
2.50103622822537e+02	(8.28940288679345e-01dB,-7.73772486817428e+01°)
2.50680171217288e+02	(8.10737142956493e-01dB,-7.74302600103951e+01°)
2.51258048693352e+02	(7.92524761205470e-01dB,-7.74832286750682e+01°)
2.51837258314579e+02	(7.74303169645628e-01dB,-7.75361548000833e+01°)
2.52417803151880e+02	(7.56072394396447e-01dB,-7.75890385103273e+01°)
2.52999686283245e+02	(7.37832461477484e-01dB,-7.76418799312502e+01°)
2.53582910793762e+02	(7.19583396808174e-01dB,-7.76946791888610e+01°)
2.54167479775628e+02	(7.01325226207747e-01dB,-7.77474364097247e+01°)
2.54753396328171e+02	(6.83057975395117e-01dB,-7.78001517209591e+01°)
2.55340663557861e+02	(6.64781669988727e-01dB,-7.78528252502310e+01°)
2.55929284578331e+02	(6.46496335506447e-01dB,-7.79054571257537e+01°)
2.56519262510390e+02	(6.28201997365504e-01dB,-7.79580474762831e+01°)
2.57110600482044e+02	(6.09898680882291e-01dB,-7.80105964311146e+01°)
2.57703301628507e+02	(5.91586411272312e-01dB,-7.80631041200798e+01°)
2.58297369092221e+02	(5.73265213650077e-01dB,-7.81155706735434e+01°)
2.58892806022874e+02	(5.54935113028976e-01dB,-7.81679962223998e+01°)
2.59489615577412e+02	(5.36596134321170e-01dB,-7.82203808980698e+01°)
2.60087800920061e+02	(5.18248302337520e-01dB,-7.82727248324977e+01°)
2.60687365222339e+02	(4.99891641787462e-01dB,-7.83250281581478e+01°)
2.61288311663077e+02	(4.81526177278932e-01dB,-7.83772910080011e+01°)
2.61890643428433e+02	(4.63151933318258e-01dB,-7.84295135155526e+01°)
2.62494363711909e+02	(4.44768934310044e-01dB,-7.84816958148075e+01°)
2.63099475714372e+02	(4.26377204557145e-01dB,-7.85338380402784e+01°)
2.63705982644064e+02	(4.07976768260515e-01dB,-7.85859403269822e+01°)
2.64313887716625e+02	(3.89567649519169e-01dB,-7.86380028104366e+01°)
2.64923194155107e+02	(3.71149872330056e-01dB,-7.86900256266572e+01°)
2.65533905189993e+02	(3.52723460588002e-01dB,-7.87420089121545e+01°)
2.66146024059210e+02	(3.34288438085630e-01dB,-7.87939528039303e+01°)
2.66759554008153e+02	(3.15844828513272e-01dB,-7.88458574394751e+01°)
2.67374498289696e+02	(2.97392655458895e-01dB,-7.88977229567646e+01°)
2.67990860164213e+02	(2.78931942408028e-01dB,-7.89495494942570e+01°)
2.68608642899592e+02	(2.60462712743713e-01dB,-7.90013371908896e+01°)
2.69227849771257e+02	(2.41984989746377e-01dB,-7.90530861860758e+01°)
2.69848484062181e+02	(2.23498796593805e-01dB,-7.91047966197021e+01°)
2.70470549062905e+02	(2.05004156361087e-01dB,-7.91564686321250e+01°)
2.71094048071555e+02	(1.86501092020508e-01dB,-7.92081023641680e+01°)
2.71718984393861e+02	(1.67989626441516e-01dB,-7.92596979571184e+01°)
2.72345361343174e+02	(1.49469782390636e-01dB,-7.93112555527247e+01°)
2.72973182240482e+02	(1.30941582531459e-01dB,-7.93627752931931e+01°)
2.73602450414428e+02	(1.12405049424513e-01dB,-7.94142573211848e+01°)
2.74233169201330e+02	(9.38602055272668e-02dB,-7.94657017798128e+01°)
2.74865341945196e+02	(7.53070731940339e-02dB,-7.95171088126391e+01°)
2.75498971997743e+02	(5.67456746759419e-02dB,-7.95684785636718e+01°)
2.76134062718414e+02	(3.81760321208736e-02dB,-7.96198111773619e+01°)
2.76770617474398e+02	(1.95981675734231e-02dB,-7.96711067986004e+01°)
2.77408639640644e+02	(1.01210297482858e-03dB,-7.97223655727155e+01°)
2.78048132599882e+02	(-1.75821398370495e-02dB,-7.97735876454697e+01°)
2.78689099742640e+02	(-3.61845391277952e-02dB,-7.98247731630567e+01°)
2.79331544467262e+02	(-5.47950732664742e-02dB,-7.98759222720984e+01°)
2.79975470179927e+02	(-7.34137207256541e-02dB,-7.99270351196425e+01°)
2.80620880294663e+02	(-9.20404600815064e-02dB,-7.99781118531591e+01°)
2.81267778233372e+02	(-1.10675270013757e-01dB,-8.00291526205380e+01°)
2.81916167425842e+02	(-1.29318129305828e-01dB,-8.00801575700860e+01°)
2.82566051309768e+02	(-1.47969016844755e-01dB,-8.01311268505239e+01°)
2.83217433330769e+02	(-1.66627911621350e-01dB,-8.01820606109835e+01°)
2.83870316942408e+02	(-1.85294792730124e-01dB,-8.02329590010050e+01°)
2.84524705606209e+02	(-2.03969639369404e-01dB,-8.02838221705342e+01°)
2.85180602791675e+02	(-2.22652430841300e-01dB,-8.03346502699194e+01°)
2.85838011976309e+02	(-2.41343146551783e-01dB,-8.03854434499091e+01°)
2.86496936645628e+02	(-2.60041766010684e-01dB,-8.04362018616485e+01°)
2.87157380293185e+02	(-2.78748268831712e-01dB,-8.04869256566776e+01°)
2.87819346420587e+02	(-2.97462634732540e-01dB,-8.05376149869275e+01°)
2.88482838537512e+02	(-3.16184843534753e-01dB,-8.05882700047183e+01°)
2.89147860161729e+02	(-3.34914875163908e-01dB,-8.06388908627562e+01°)
2.89814414819117e+02	(-3.53652709649584e-01dB,-8.06894777141306e+01°)
2.90482506043682e+02	(-3.72398327125337e-01dB,-8.07400307123116e+01°)
2.91152137377578e+02	(-3.91151707828768e-01dB,-8.07905500111469e+01°)
2.91823312371122e+02	(-4.09912832101535e-01dB,-8.08410357648596e+01°)
2.92496034582819e+02	(-4.28681680389362e-01dB,-8.08914881280453e+01°)
2.93170307579374e+02	(-4.47458233242054e-01dB,-8.09419072556690e+01°)
2.93846134935716e+02	(-4.66242471313527e-01dB,-8.09922933030633e+01°)
2.94523520235013e+02	(-4.85034375361775e-01dB,-8.10426464259248e+01°)
2.95202467068696e+02	(-5.03833926248955e-01dB,-8.10929667803121e+01°)
2.95882979036473e+02	(-5.22641104941351e-01dB,-8.11432545226428e+01°)
2.96565059746350e+02	(-5.41455892509394e-01dB,-8.11935098096911e+01°)
2.97248712814652e+02	(-5.60278270127654e-01dB,-8.12437327985850e+01°)
2.97933941866039e+02	(-5.79108219074911e-01dB,-8.12939236468038e+01°)
2.98620750533527e+02	(-5.97945720734071e-01dB,-8.13440825121754e+01°)
2.99309142458508e+02	(-6.16790756592245e-01dB,-8.13942095528738e+01°)
2.99999121290767e+02	(-6.35643308240734e-01dB,-8.14443049274163e+01°)
